id,title,genres,original_language,popularity,release_date,budget,revenue,runtime,status,vote_average,vote_count,release_year,profit
22383,Jim Jefferies: Freedumb,Comedy,en,7.637,2016-01-07,0,0,86.0,Released,7.3,111,2016,0
22390,How to Be a Good Wife,Comedy,fr,7.636,2020-11-03,0,0,108.0,Released,5.8,196,2020,0
22397,The Wedding Banquet,Comedy,zh,7.635,1993-01-03,1000000,6933459,109.0,Released,7.087,183,1993,5933459
22398,Disney Princess Enchanted Tales: Follow Your Dreams,Animation,en,7.634,2007-03-09,0,0,56.0,Released,6.567,89,2007,0
22400,The Chaperone,Comedy,en,7.634,2011-11-02,0,0,103.0,Released,5.7,130,2011,0
22401,Cleanskin,Drama,en,7.634,2012-08-03,0,0,108.0,Released,5.7,270,2012,0
22403,Wicked Stepmother,Comedy,en,7.634,1989-03-02,2500000,0,90.0,Released,4.8,25,1989,-2500000
22407,No Man's Land: The Rise of Reeker,Horror,en,7.633,2008-01-05,2000000,0,88.0,Released,4.6,57,2008,-2000000
22408,Metalhead,Drama,is,7.633,2013-11-10,0,0,97.0,Released,7.3,163,2013,0
22410,Elsa & Fred,Comedy,en,7.632,2014-07-03,10000000,0,97.0,Released,6.0,71,2014,-10000000
22412,Fast and Furious - La Saga no Limit,Documentary,fr,7.631,2017-12-04,0,0,41.0,Released,8.1,23,2017,0
22413,Jasper Jones,Drama,en,7.631,2017-02-03,0,0,105.0,Released,6.5,75,2017,0
22414,Marooned,Adventure,en,7.631,1969-11-12,0,0,134.0,Released,6.0,69,1969,0
22416,Life with Mikey,Comedy,en,7.63,1993-04-06,2000000,12440858,91.0,Released,5.7,116,1993,10440858
22417,Return to Dust,Drama,zh,7.63,2022-08-07,0,0,133.0,Released,7.2,54,2022,0
22418,Best of the Best 4: Without Warning,Action,en,7.63,1998-10-10,0,0,90.0,Released,5.689,45,1998,0
22419,Open by Christmas,TV Movie,en,7.629,2021-12-11,0,0,84.0,Released,6.4,18,2021,0
22423,The Boys,Drama,en,7.629,1998-07-05,0,0,86.0,Released,6.0,11,1998,0
22425,For Love and Gold,Adventure,it,7.629,1966-07-04,0,1314230,120.0,Released,7.7,304,1966,1314230
22427,100 Bloody Acres,Comedy,en,7.628,2012-04-08,0,6388,91.0,Released,5.8,116,2012,6388
22430,The Gleaners and I,Documentary,fr,7.627,2000-07-07,0,0,82.0,Released,7.7,132,2000,0
22432,One Direction: Where We Are – The Concert Film,Documentary,en,7.627,2014-08-10,0,15,106.0,Released,8.5,150,2014,15
22436,Becoming Bond,Documentary,en,7.627,2017-11-03,0,0,91.0,Released,7.17,50,2017,0
22437,Camp,Comedy,en,7.627,2003-05-09,0,1628154,114.0,Released,5.5,73,2003,1628154
22439,Gandahar,Animation,fr,7.626,1987-11-12,0,0,83.0,Released,7.0,104,1987,0
22441,Dream Garden,Drama,cn,7.624,2022-05-05,0,0,17.0,Released,0.0,0,2022,0
22447,Shall We Dance,Comedy,en,7.623,1937-07-05,0,0,109.0,Released,7.333,84,1937,0
22448,November Criminals,Crime,en,7.623,2017-07-11,0,0,86.0,Released,5.315,560,2017,0
22450,Leto,Music,ru,7.622,2018-07-06,150000,0,126.0,Released,7.502,270,2018,-150000
22451,Thomas & Friends: The Great Discovery: The Movie,Animation,en,7.622,2008-05-07,0,0,60.0,Released,5.1,20,2008,0
22452,Miss Christmas,TV Movie,en,7.622,2017-05-11,0,0,84.0,Released,6.4,69,2017,0
22454,Winnie-the-Pooh Goes Visiting,Animation,ru,7.622,1971-01-01,0,0,10.0,Released,7.306,108,1971,0
22455,‎What's With This Granny?!‎,Comedy,fr,7.622,2019-07-08,0,0,99.0,Released,5.8,118,2019,0
22457,Aurora Teagarden Mysteries: A Game of Cat and Mouse,Mystery,en,7.62,2019-04-08,0,0,83.0,Released,7.6,38,2019,0
22462,The Breaker Upperers,Comedy,en,7.618,2018-03-05,0,0,82.0,Released,5.2,179,2018,0
22467,Tigerland,Drama,en,7.617,2000-06-10,10000000,148701,101.0,Released,6.6,472,2000,-9851299
22470,Chasing Ice,Documentary,en,7.616,2012-01-10,0,1328467,74.0,Released,7.5,133,2012,1328467
22473,Meatballs IV,Comedy,en,7.616,1992-06-03,0,0,84.0,Released,4.7,20,1992,0
22474,D@bbe: The Possession,Horror,tr,7.615,2013-02-08,0,0,134.0,Released,5.8,49,2013,0
22476,Five Minarets in New York,Drama,en,7.615,2010-09-03,12000000,0,119.0,Released,5.7,112,2010,-12000000
22479,God Bless the Broken Road,Drama,en,7.614,2018-07-09,0,0,111.0,Released,7.5,51,2018,0
22480,Full Frontal,Comedy,en,7.614,2002-02-08,2000000,3438804,96.0,Released,4.7,86,2002,1438804
22483,Natural City,Science Fiction,ko,7.613,2003-05-09,6000000,0,114.0,Released,5.4,86,2003,-6000000
22485,Egghead & Twinkie,Comedy,en,7.613,2023-01-03,0,0,87.0,Released,0.0,0,2023,0
22486,Jimmy P.,Drama,en,7.612,2013-11-09,10000000,30283,117.0,Released,6.111,95,2013,-9969717
22487,D-Railed,Horror,en,7.612,2018-01-12,0,0,80.0,Released,6.0,238,2018,0
22488,Lethal Admirer,Thriller,en,7.611,2018-12-02,0,0,74.0,Released,5.6,24,2018,0
22489,The Missionary,Comedy,en,7.611,1982-02-11,0,7241180,90.0,Released,5.9,24,1982,7241180
22493,My Best Friend's Birthday,Comedy,en,7.61,1987-01-01,0,0,36.0,Released,5.6,111,1987,0
22494,Run Boy Run,Drama,de,7.609,2013-12-11,0,0,108.0,Released,7.1,163,2013,0
22497,Treasures,Family,es,7.609,2017-01-02,0,0,90.0,Released,7.2,25,2017,0
22498,Stories We Tell,Documentary,en,7.609,2012-12-10,0,0,109.0,Released,7.1,183,2012,0
22499,Christina,Drama,it,7.609,1986-03-07,0,0,89.0,Released,5.3,8,1986,0
22502,Clifford,Comedy,en,7.607,1994-01-04,19000000,7411659,89.0,Released,5.0,77,1994,-11588341
22504,I Am Divine,Documentary,en,7.606,2013-09-03,0,115739,90.0,Released,7.7,67,2013,115739
22507,Bagnomaria,Comedy,it,7.605,1999-12-02,0,0,86.0,Released,5.9,102,1999,0
22508,Border Run,Crime,en,7.605,2012-12-10,5000000,0,96.0,Released,6.4,59,2012,-5000000
22509,Empire of Passion,Drama,ja,7.604,1978-06-09,0,0,105.0,Released,7.0,83,1978,0
22511,He Named Me Malala,Documentary,en,7.604,2015-12-09,0,2642899,87.0,Released,6.7,138,2015,2642899
22512,Destiny,Drama,de,7.604,1921-06-10,0,0,98.0,Released,7.5,126,1921,0
22513,Krocodylus,Comedy,en,7.603,2000-04-12,0,0,89.0,Released,4.7,32,2000,0
22515,Bernie the Dolphin,Family,en,7.602,2018-07-12,0,0,88.0,Released,6.1,27,2018,0
22519,A Murder of Crows,Thriller,en,7.6,1999-06-07,0,0,102.0,Released,6.2,129,1999,0
22522,Mosquito Man,Horror,en,7.6,2005-05-03,5000000,0,92.0,Released,5.542,24,2005,-5000000
22524,Miss Baek,Drama,ko,7.599,2018-11-10,0,5400000,98.0,Released,7.8,32,2018,5400000
22529,The Sex Substitute,Drama,en,7.598,2001-01-01,0,0,95.0,Released,5.6,5,2001,0
22533,The Nameless,Thriller,es,7.594,1999-08-10,0,1069154,100.0,Released,5.7,127,1999,1069154
22534,The Devil's Rock,Fantasy,en,7.594,2011-08-07,0,0,83.0,Released,5.8,84,2011,0
22538,Berlin Calling,Comedy,de,7.594,2008-01-10,0,0,105.0,Released,6.8,277,2008,0
22545,Dawn of the Beast,Horror,en,7.59,2021-06-04,0,0,83.0,Released,6.6,41,2021,0
22550,A Time for Killing,Western,en,7.589,1967-01-08,2000000,0,88.0,Released,4.1,17,1967,-2000000
22551,It's All About Love,Drama,en,7.589,2003-10-01,0,0,104.0,Released,5.6,88,2003,0
22555,Bella,Drama,en,7.588,2006-09-09,0,0,91.0,Released,6.5,73,2006,0
22565,Far Cry,Action,en,7.586,2008-02-10,30000000,743,95.0,Released,3.7,234,2008,-29999257
22567,I Love You to Death,Comedy,en,7.584,1990-06-04,0,0,94.0,Released,6.4,202,1990,0
22568,Arthur Rambo,Drama,fr,7.584,2022-02-02,4300000,0,87.0,Released,5.9,18,2022,-4300000
22569,Dinner with Friends,Comedy,en,7.584,2001-11-08,0,0,94.0,Released,5.5,40,2001,0
22572,Waking Sleeping Beauty,Documentary,en,7.583,2009-05-09,0,80,86.0,Released,7.3,86,2009,80
22574,New Kids Nitro,Action,nl,7.582,2011-07-12,0,0,78.0,Released,5.9,117,2011,0
22575,The Saragossa Manuscript,Comedy,pl,7.582,1965-09-02,0,0,183.0,Released,7.9,116,1965,0
22576,Hosts,Horror,en,7.582,2022-09-12,0,0,89.0,Released,0.0,0,2022,0
22579,Monster Party,Horror,en,7.581,2018-02-11,0,0,89.0,Released,5.7,103,2018,0
22581,Coyote Lake,Thriller,en,7.581,2019-02-08,0,0,93.0,Released,6.1,37,2019,0
22583,Special 26,Crime,hi,7.581,2013-07-02,7100000,18000000,144.0,Released,7.354,154,2013,10900000
22584,House of Dracula,Horror,en,7.581,1945-07-12,0,0,67.0,Released,5.6,97,1945,0
22586,But Forever in My Mind,Comedy,it,7.581,1999-01-10,0,0,84.0,Released,5.8,138,1999,0
22588,Frankenstein vs. The Mummy,Horror,en,7.58,2015-10-02,0,0,114.0,Released,4.8,32,2015,0
22592,Heckler,Documentary,en,7.578,2007-01-01,250000,0,80.0,Released,5.9,45,2007,-250000
22593,Fascination,Horror,fr,7.578,1979-01-11,0,0,80.0,Released,6.1,71,1979,0
22597,Life Is a Long Quiet River,Comedy,fr,7.577,1988-03-02,0,0,90.0,Released,6.705,364,1988,0
22599,Rapa Nui,Adventure,en,7.576,1994-09-09,20000000,305070,107.0,Released,6.302,124,1994,-19694930
22605,R.M.N.,Drama,ro,7.574,2022-03-06,0,450255,125.0,Released,7.0,43,2022,450255
22608,Lucky Luke: The Ballad of the Daltons,Family,fr,7.574,1978-10-03,0,0,82.0,Released,6.628,78,1978,0
22615,So Young 2: Never Gone,Comedy,zh,7.572,2016-08-07,0,0,99.0,Released,6.6,41,2016,0
22617,Girlfight,Drama,en,7.572,2000-01-05,0,0,110.0,Released,6.257,140,2000,0
22621,Julieta,Drama,es,7.571,2016-08-04,1490000,22468044,96.0,Released,7.0,762,2016,20978044
22622,Queen of Earth,Drama,en,7.571,2015-07-02,0,0,90.0,Released,6.0,123,2015,0
22625,Sidewalls,Drama,es,7.569,2011-01-02,11000000,0,95.0,Released,7.527,256,2011,-11000000
22630,Married Life,Crime,en,7.568,2007-12-09,12000000,2888315,90.0,Released,5.7,122,2007,-9111685
22631,Hackers Wanted,Action,en,7.568,2009-01-01,0,0,87.0,Released,6.0,12,2009,0
22632,Love at First Child,Romance,fr,7.567,2015-11-11,0,0,91.0,Released,5.7,137,2015,0
22638,The Face Reader,Drama,ko,7.565,2013-11-09,0,0,140.0,Released,6.9,79,2013,0
22642,Make It Happen,Drama,en,7.563,2008-08-08,0,0,90.0,Released,6.1,266,2008,0
22646,My Favorite Year,Comedy,en,7.562,1982-01-10,0,0,92.0,Released,6.9,82,1982,0
22647,Would I Lie to You?,Comedy,fr,7.562,1997-01-04,4000000,29456000,100.0,Released,6.32,449,1997,25456000
22660,¡Asu Mare! 2,Comedy,es,7.558,2015-09-04,800,10,100.0,Released,6.4,21,2015,-790
22661,Bird People,Drama,fr,7.558,2014-04-06,0,0,128.0,Released,5.8,88,2014,0
22662,Empire of My Melodious Mind,Documentary,en,7.558,2023-02-05,0,0,8.0,Released,0.0,0,2023,0
22664,Elephant Song,Drama,en,7.558,2014-04-09,0,0,110.0,Released,7.1,119,2014,0
22666,Piranha Sharks,Horror,en,7.557,2014-08-05,0,0,79.0,Released,6.4,36,2014,0
22667,Never Kiss a Man in a Christmas Sweater,Romance,en,7.556,2020-07-11,0,0,84.0,Released,6.5,31,2020,0
22668,Rampage: The Hillside Strangler Murders,Drama,en,7.556,2006-10-01,1000000,0,85.0,Released,5.5,9,2006,-1000000
22669,OnlyFans: Selling Sexy,Documentary,en,7.556,2021-10-02,0,0,58.0,Released,4.5,4,2021,0
22670,License to Drive,Comedy,en,7.555,1988-06-07,8000000,0,90.0,Released,6.6,306,1988,-8000000
22673,Tarzan and the Huntress,Adventure,en,7.555,1947-05-04,0,0,72.0,Released,5.694,49,1947,0
22676,Mantera,Action,ms,7.553,2012-12-05,0,0,100.0,Released,3.8,7,2012,0
22677,Apartment 143,Horror,en,7.553,2011-11-10,0,4132000,80.0,Released,5.2,248,2011,4132000
22679,The American Meme,Documentary,en,7.552,2018-07-12,0,0,95.0,Released,5.9,71,2018,0
22683,Out to Sea,Comedy,en,7.552,1997-02-07,0,0,106.0,Released,5.5,72,1997,0
22692,Nowhere Safe,TV Movie,en,7.548,2014-05-10,0,0,93.0,Released,6.4,51,2014,0
22703,Rover Dangerfield,Animation,en,7.546,1991-02-08,0,0,74.0,Released,5.3,59,1991,0
22713,Gingerbread Miracle,TV Movie,en,7.543,2021-05-11,0,0,84.0,Released,6.5,12,2021,0
22715,The Man Without a Past,Romance,fi,7.542,2002-01-03,0,921,97.0,Released,7.4,247,2002,921
22717,Lavalantula,Horror,en,7.542,2015-08-08,0,0,83.0,Released,5.1,124,2015,0
22719,Love in Bora Bora,Romance,fr,7.541,2018-04-03,0,0,90.0,Released,5.637,62,2018,0
22720,Another Country,Drama,en,7.54,1984-01-06,2256000,0,87.0,Released,6.4,107,1984,-2256000
22729,Max & Leon,War,fr,7.537,2016-01-11,12156348,8750678,98.0,Released,6.353,709,2016,-3405670
22730,The Heroic Trio,Action,cn,7.537,1993-12-02,0,0,88.0,Released,6.3,57,1993,0
22733,LEGO Scooby-Doo! Knight Time Terror,Mystery,en,7.536,2015-02-10,0,0,22.0,Released,8.2,65,2015,0
22736,Attenberg,Drama,el,7.536,2010-09-12,0,69961,95.0,Released,6.0,98,2010,69961
22745,The Prodigal Son,Action,cn,7.534,1981-10-11,0,0,100.0,Released,7.018,57,1981,0
22750,The Petrified Forest,Crime,en,7.532,1936-08-02,0,0,82.0,Released,7.1,157,1936,0
22761,They Want Me Gone,Horror,en,7.531,2022-09-09,0,0,90.0,Released,0.0,0,2022,0
22763,Let's Kill,Thriller,de,7.531,2022-09-07,0,0,18.0,Released,0.0,0,2022,0
22768,Amazon Queen,Action,en,7.531,2021-06-05,0,0,88.0,Released,5.8,5,2021,0
22770,Elvis: That's the Way It Is,Documentary,en,7.531,1970-11-11,0,0,109.0,Released,7.9,61,1970,0
22772,Pollock,Drama,en,7.53,2000-06-09,6000000,10994533,122.0,Released,6.7,258,2000,4994533
22775,Superstar,Comedy,en,7.529,1999-08-10,14000000,30636478,82.0,Released,5.3,248,1999,16636478
22776,Wing Commander,Science Fiction,en,7.529,1999-11-03,30000000,0,100.0,Released,4.8,213,1999,-30000000
22777,Hardwired,Science Fiction,en,7.528,2009-03-11,5000000,0,94.0,Released,5.135,74,2009,-5000000
22778,The Secret Lives Of Cheerleaders,TV Movie,en,7.528,2019-02-09,0,0,88.0,Released,7.9,19,2019,0
22780,Once Upon a Time in Shanghai,Action,zh,7.526,2014-06-01,0,0,95.0,Released,7.164,131,2014,0
22781,Dark World: Equilibrium,Adventure,ru,7.525,2013-05-12,0,2118871,95.0,Released,5.0,28,2013,2118871
22788,The Only One,Drama,en,7.523,2021-10-12,0,0,104.0,Released,5.6,16,2021,0
22792,Young and Innocent,Crime,en,7.523,1937-01-11,0,0,83.0,Released,6.6,196,1937,0
22793,The Boogey Man,Horror,en,7.523,1980-07-11,300000,0,82.0,Released,4.8,78,1980,-300000
22800,Bounty Hunters,Action,zh,7.521,2016-01-07,0,0,106.0,Released,7.2,44,2016,0
22803,Spiders II: Breeding Ground,Horror,en,7.521,2001-01-01,0,0,96.0,Released,4.6,40,2001,0
22806,Elimination Game,Action,en,7.52,2014-04-12,3200000,0,90.0,Released,4.7,18,2014,-3200000
22807,Towa no Quon 4: The Roaring Anxiety,Action,ja,7.52,2011-09-09,0,0,48.0,Released,6.2,10,2011,0
22808,The Girl From Tomorrow,Drama,it,7.519,2023-08-03,0,0,100.0,Released,0.0,0,2023,0
22814,Alicia en el país de las maravillas,Adventure,es,7.517,1976-09-12,0,0,73.0,Released,5.0,3,1976,0
22817,The Wailer 3,Horror,en,7.517,2012-01-09,0,0,89.0,Released,3.8,4,2012,0
22821,Beyond the Mask,Action,en,7.516,2015-06-04,0,1236094,103.0,Released,5.5,80,2015,1236094
22824,The New Girlfriend,Drama,fr,7.515,2014-11-10,0,0,105.0,Released,6.081,260,2014,0
22829,Caramel,Drama,ar,7.514,2007-09-08,0,0,96.0,Released,6.9,191,2007,0
22830,Wings,Drama,en,7.514,1927-12-08,2000000,3600000,141.0,Released,7.2,216,1927,1600000
22831,Band of Outsiders,Crime,fr,7.513,1964-05-08,120000,182857,97.0,Released,7.6,466,1964,62857
22833,Along Came the Devil II,Horror,en,7.513,2019-11-10,0,0,87.0,Released,6.0,35,2019,0
22834,Liar Game: The Final Stage,Thriller,ja,7.513,2010-06-03,0,0,133.0,Released,7.4,30,2010,0
22837,Girl Boss Guerilla,Action,ja,7.511,1972-12-08,0,0,84.0,Released,6.0,17,1972,0
22839,Old Men in New Cars: In China They Eat Dogs II,Action,da,7.511,2002-12-07,0,144192,95.0,Released,6.7,89,2002,144192
22840,The Asadas!,Drama,ja,7.511,2020-02-10,0,0,127.0,Released,7.0,42,2020,0
22841,Jennifer Eight,Crime,en,7.511,1992-06-11,20000000,11390479,124.0,Released,6.0,289,1992,-8609521
22842,Holiday Joy,TV Movie,en,7.51,2016-08-12,0,0,87.0,Released,6.0,52,2016,0
22844,French Fried Vacation,Comedy,fr,7.51,1978-11-11,0,0,105.0,Released,6.6,775,1978,0
22845,Letters to God,Drama,en,7.509,2010-09-04,3000000,0,110.0,Released,7.0,102,2010,-3000000
22846,Charlie Countryman,Action,en,7.509,2013-09-02,0,11650,108.0,Released,6.4,535,2013,11650
22848,Shampoo,Comedy,en,7.508,1975-11-02,4000000,49407734,110.0,Released,6.069,173,1975,45407734
22852,The Shop Around the Corner,Comedy,en,7.507,1940-12-01,0,0,99.0,Released,8.3,585,1940,0
22855,Killing Daddy,Thriller,en,7.507,2014-05-07,0,0,85.0,Released,7.4,87,2014,0
22857,Rabbit Without Ears,Drama,de,7.506,2007-01-12,0,81303447,116.0,Released,6.146,316,2007,81303447
22859,No One Would Tell,Drama,en,7.505,1996-06-05,0,0,88.0,Released,6.8,52,1996,0
22862,Moon Crash,Science Fiction,en,7.505,2022-04-02,0,0,90.0,Released,2.8,4,2022,0
22864,Baaghi 3,Action,hi,7.504,2020-06-03,7952450,0,143.0,Released,7.279,86,2020,-7952450
22871,WWE WrestleMania 36: Part 1,Action,en,7.503,2020-04-04,0,0,179.0,Released,7.9,97,2020,0
22873,Blood Brothers: Malcolm X & Muhammad Ali,Documentary,en,7.502,2021-09-09,0,0,95.0,Released,7.3,25,2021,0
22874,The Jail: The Women's Hell,Horror,en,7.501,2006-01-05,0,0,91.0,Released,8.6,39,2006,0
22879,Marakkar: Lion of the Arabian Sea,History,ml,7.5,2021-01-12,14000000,0,182.0,Released,6.591,11,2021,-14000000
22880,"Corrina, Corrina",Comedy,en,7.499,1994-12-08,0,0,115.0,Released,6.7,378,1994,0
22885,Enemy Gold,Action,en,7.497,1994-03-06,0,0,92.0,Released,4.4,19,1994,0
22891,The Bachelor and the Bobby-Soxer,Comedy,en,7.494,1947-01-09,0,0,95.0,Released,7.0,103,1947,0
22898,The Wackness,Drama,en,7.492,2008-03-07,6000000,3175469,99.0,Released,6.3,234,2008,-2824531
22899,Grey Owl,Western,en,7.491,1999-01-10,30000000,0,117.0,Released,5.7,58,1999,-30000000
22901,Shark Attack,Horror,en,7.491,1999-09-11,0,0,95.0,Released,5.4,63,1999,0
22903,"Berlin, Berlin",Comedy,de,7.49,2020-08-05,0,0,80.0,Released,5.4,40,2020,0
22904,¡Asu Mare!,Comedy,es,7.49,2013-11-04,0,10700000,90.0,Released,7.2,25,2013,10700000
22907,House of Dark Shadows,Drama,en,7.489,1970-09-09,750000,0,97.0,Released,6.106,52,1970,-750000
22908,Barracuda,Music,en,7.489,2017-10-06,0,0,100.0,Released,6.4,17,2017,0
22909,The Good Heart,Drama,en,7.489,2009-11-09,3800000,0,95.0,Released,6.2,69,2009,-3800000
22913,Runaway Christmas Bride,TV Movie,en,7.487,2017-09-12,0,0,85.0,Released,4.8,13,2017,0
22915,Breaker Morant,Drama,en,7.487,1980-11-06,107,0,107.0,Released,7.2,114,1980,-107
22916,Who Killed Captain Alex?,Action,en,7.487,2010-01-03,200,200,64.0,Released,6.5,101,2010,0
22918,We'll Never Have Paris,Comedy,en,7.486,2014-01-10,0,0,89.0,Released,4.8,84,2014,0
22919,The Chronicles of Riddick: Into Pitch Black,Action,en,7.486,2000-02-12,0,0,60.0,Released,5.8,48,2000,0
22923,Singh Is Kinng,Action,hi,7.485,2008-01-01,14000000,25000000,135.0,Released,5.6,68,2008,11000000
22927,My Best Friend Is a Vampire,Comedy,en,7.484,1987-01-10,0,174,89.0,Released,5.9,74,1987,174
22931,"Marvel: 75 Years, From Pulp to Pop!",Documentary,en,7.483,2014-04-11,0,0,41.0,Released,6.9,63,2014,0
22932,Shark Hunter,Action,en,7.483,2001-01-10,0,0,94.0,Released,4.536,14,2001,0
22934,Hex,Horror,en,7.482,2019-06-09,0,0,85.0,Released,4.2,37,2019,0
22939,1 Mile To You,Drama,en,7.481,2017-07-04,0,0,104.0,Released,6.7,188,2017,0
22943,A Night in Old Mexico,Drama,en,7.48,2013-08-11,2000000,0,103.0,Released,5.5,57,2013,-2000000
22945,Confucius,Drama,zh,7.479,2010-11-02,22000000,0,125.0,Released,6.1,86,2010,-22000000
22946,Haunters,Thriller,ko,7.479,2010-10-11,0,0,114.0,Released,6.3,58,2010,0
22949,Slowking's Day,Animation,ja,7.478,2000-01-01,0,0,3.0,Released,7.7,3,2000,0
22955,Gardens of Stone,Drama,en,7.476,1987-05-05,0,5262047,111.0,Released,6.3,88,1987,5262047
22962,Hamilton 2: But Not If It Concerns Your Daughter,Action,sv,7.475,2012-07-09,0,2778028,86.0,Released,5.9,54,2012,2778028
22964,Killer Fish,Horror,en,7.474,1979-07-12,0,0,100.0,Released,4.7,43,1979,0
22968,Honeydew,Horror,en,7.473,2021-12-03,0,32890,106.0,Released,4.6,25,2021,32890
22973,Stella Dallas,Drama,en,7.471,1937-06-08,0,0,106.0,Released,6.891,64,1937,0
22984,Dancing Queens,Comedy,sv,7.47,2021-03-06,0,0,110.0,Released,5.9,80,2021,0
22985,Why Did I Get Married Too?,Comedy,en,7.47,2010-02-04,20000000,60072596,121.0,Released,6.5,123,2010,40072596
22986,The Swallows of Kabul,Animation,fr,7.47,2019-04-09,0,0,81.0,Released,7.8,166,2019,0
22987,Christmas Wonderland,TV Movie,en,7.47,2018-02-12,0,0,90.0,Released,6.1,165,2018,0
22990,The Devil You Know,Drama,en,7.469,2022-01-04,0,0,116.0,Released,7.2,27,2022,0
22991,Road to Morocco,Comedy,en,7.467,1942-10-11,0,0,82.0,Released,7.0,49,1942,0
22993,Seth Rogen's Hilarity for Charity,Comedy,en,7.467,2018-06-04,0,0,70.0,Released,5.2,74,2018,0
22995,Two Faces of My Girlfriend,Comedy,ko,7.466,2007-12-09,0,0,117.0,Released,6.5,17,2007,0
22998,Blood Creek,Horror,en,7.464,2009-09-10,0,0,90.0,Released,5.347,215,2009,0
22999,Mamá,Drama,es,7.464,2008-07-10,0,0,4.0,Released,6.0,110,2008,0
23005,The Perfect Guy,Thriller,en,7.462,2015-11-09,12000000,60273173,100.0,Released,5.7,291,2015,48273173
23010,Thicket,Documentary,hr,7.461,2023-01-04,0,0,10.0,Released,0.0,0,2023,0
23023,Trapped in Paradise,Action,en,7.456,1994-02-12,0,5777916,111.0,Released,5.527,194,1994,5777916
23024,The Loss of a Teardrop Diamond,Drama,en,7.456,2008-01-01,0,0,102.0,Released,5.3,42,2008,0
23025,Shark Lake,Thriller,en,7.456,2015-02-10,2000000,0,92.0,Released,3.7,53,2015,-2000000
23026,Heat Wave,Comedy,fr,7.456,2009-07-08,0,0,99.0,Released,5.0,10,2009,0
23030,Ödipussi,Comedy,de,7.455,1988-10-03,0,0,88.0,Released,7.1,89,1988,0
23038,Sister,Drama,fr,7.454,2012-04-04,0,0,100.0,Released,6.8,132,2012,0
23041,Inherit the Wind,Drama,en,7.452,1960-07-07,0,0,128.0,Released,7.8,339,1960,0
23042,Devils on the Doorstep,Drama,zh,7.452,2000-12-05,0,0,139.0,Released,8.078,109,2000,0
23044,Erotic Sister,Romance,ko,7.452,2016-01-01,0,0,80.0,Released,5.5,7,2016,0
23050,Padayappa,Drama,ta,7.449,1999-01-04,0,0,172.0,Released,7.5,44,1999,0
23063,Catchfire,Drama,en,7.447,1990-03-04,0,0,98.0,Released,5.6,67,1990,0
23067,Hitler: A Career,Documentary,de,7.445,1977-08-07,0,0,150.0,Released,7.4,60,1977,0
23069,If There Be Thorns,TV Movie,en,7.444,2015-05-04,0,0,100.0,Released,5.9,98,2015,0
23071,Dr. Goldfoot and the Bikini Machine,Comedy,en,7.444,1965-06-11,0,0,88.0,Released,5.2,47,1965,0
23072,Cave of Forgotten Dreams,Documentary,en,7.444,2010-10-09,0,6467348,90.0,Released,7.2,265,2010,6467348
23073,Dead Man's Letters,Science Fiction,ru,7.444,1986-12-12,0,0,83.0,Released,6.8,83,1986,0
23078,Chi-Raq,Drama,en,7.442,2015-04-12,0,0,127.0,Released,5.8,157,2015,0
23082,Delivering Milo,Fantasy,en,7.442,2001-04-01,0,0,94.0,Released,5.5,37,2001,0
23087,Drácula,Horror,es,7.441,1931-11-03,66000,0,104.0,Released,6.8,92,1931,-66000
23088,The Life of Jesus,Drama,fr,7.44,1997-04-06,0,0,96.0,Released,6.6,69,1997,0
23091,Code 46,Drama,en,7.439,2003-02-09,7500000,0,93.0,Released,6.2,293,2003,-7500000
23094,No. 1 of the Secret Service,Action,en,7.438,1978-01-04,0,0,91.0,Released,5.3,3,1978,0
23095,1984,Science Fiction,en,7.438,1956-06-03,0,0,90.0,Released,6.6,88,1956,0
23096,The Cutting Edge: The Magic of Movie Editing,Documentary,en,7.438,2004-12-10,0,0,98.0,Released,7.0,84,2004,0
